180,2,2,2,"1 PLD","ABE","TE","D13",,20,2.00000,,,,"20230901","20240630",0.00880,,,,,,,"aBn",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,,0,
182,2,2,2,"1 PLD","EWE","NW","D15",,20,2.00000,,,,"20230901","20240630",0.00880,,,"D15",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
184,2,2,2,"1 PLD","RVA","AA","D23",,20,2.00000,,,,"20230901","20240630",0.00880,,,"D15",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
186,1,1,1,"1 PLD","LCL","KL","D15",,20,1.00000,,,,"20230901","20240630",0.00440,,,"D15",,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
188,1,1,1,"1 PLC","HVG","EN","C13",,20,1.00000,,,,"20230901","20240630",0.00440,,,"C13",,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
190,3,3,3,"1 PLC","CTR","FR","C13",,20,3.00000,,,,"20230901","20240630",0.01320,,,"C13",,,,"aBn",,,,,,,,,,0,0,,,,,300000,3.00000,,,,,0,
194,2,2,2,"1 PLC","VDE","GO","C13",,20,2.00000,,,,"20230901","20240630",0.00880,,,"C13",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
202,5,5,5,"1 PLC","DVO","NE","C13",,20,5.00000,,,,"20230901","20240630",0.02200,,,"C13",,,,"aBn",,,,,,,,,,0,0,,,,,500000,5.00000,,,,,0,
204,5,5,5,"1 PLC","ACA","WI","C13",,20,5.00000,,,,"20230901","20240630",0.02200,,,"C13",,,,"aBn",,,,,,,,,,0,0,,,,,500000,5.00000,,,,,0,
206,1,1,1,"1 PLC","RVE","MO","E13",,20,1.00000,,,,"20230901","20240630",0.00440,,,"C13",,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
208,1,1,1,"1 PLC","MDJ","BE","A35",,20,1.00000,,,,"20230901","20240630",0.00440,,,"C13",,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
210,2,2,2,"1 PLC","ABE","TE","D13",,20,2.00000,,,,"20230901","20240630",0.00880,,,,,,,"aBn",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,,0,
